country,year,iso_code,population,gdp,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy
Argentina,2016,ARG,43900264.0,832669286400.0,17.701,2.996,20.817,188.609,8.28,474.179,5.626,2.081
Argentina,2017,ARG,44288844.0,856142118912.0,-26.518,-5.597,15.22,137.506,6.09,343.653,4.182,1.535
Argentina,2018,ARG,44654822.0,833736998912.0,12.878,1.875,17.095,153.847,6.87,382.815,4.68,1.744
Argentina,2019,ARG,44973412.0,817053892608.0,22.846,3.802,20.896,187.666,8.44,464.631,6.049,2.272
Argentina,2020,ARG,45191917.0,735814221824.0,18.584,3.822,24.718,221.5,10.01,546.961,6.921,2.881
Argentina,2021,ARG,45312226.0,812324159488.0,1.586,0.33,25.049,224.443,10.17,552.798,6.641,2.658
Argentina,2022,ARG,45407866.0,854914301952.0,-26.555,-6.697,18.352,164.509,7.47,404.153,5.13,1.845
Argentina,2023,ARG,45538356.0,,20.0,3.509,21.861,196.757,8.96,480.057,6.119,2.195
Argentina,2024,ARG,45696111.0,,16.579,3.624,25.485,228.685,10.45,557.715,7.1,2.614
Asia,1965,,1894027719.0,,,,0.069,0.013,0.025,0.037,,0.001
Asia,1966,,1940183973.0,,2236.0,1.553,1.622,0.301,0.584,0.836,,0.028
Asia,1967,,1986305781.0,,7.705,0.125,1.747,0.317,0.629,0.88,,0.029
Asia,1968,,2034767285.0,,65.978,1.153,2.9,0.513,1.044,1.425,,0.044
Asia,1969,,2085426245.0,,73.063,2.119,5.019,0.866,1.807,2.407,,0.067
Asia,1970,,2136909351.0,,225.947,11.34,16.359,2.756,5.889,7.655,,0.191
Asia,1971,,2187670404.0,,53.348,8.727,25.086,4.128,9.031,11.467,,0.268
Asia,1972,,2237823261.0,,17.452,4.378,29.464,4.74,10.607,13.166,,0.294
Asia,1973,,2288850167.0,,13.515,3.982,33.446,5.26,12.04,14.612,,0.309
Asia,1974,,2339395711.0,,82.95,27.743,61.189,9.416,22.028,26.156,,0.556
Asia,1975,,2388508394.0,,26.558,16.251,77.44,11.672,27.878,32.422,,0.671
Asia,1976,,2436465079.0,,33.624,26.038,103.478,15.289,37.252,42.471,,0.846
Asia,1977,,2484226760.0,,-8.708,-9.011,94.467,13.69,34.008,38.027,,0.728
Asia,1978,,2531835271.0,,96.241,90.916,185.383,26.36,66.738,73.221,,1.343
Asia,1979,,2580753175.0,,23.278,43.154,228.538,31.88,82.274,88.555,,1.578
Asia,1980,,2631641160.0,,17.65,40.337,268.875,36.781,96.795,102.17,,1.856
Asia,1981,,2683996730.0,,7.463,20.067,288.942,38.755,104.019,107.654,,1.967
Asia,1982,,2738667123.0,,16.951,48.979,337.921,44.42,121.651,123.389,,2.245
Asia,1983,,2794054656.0,,19.612,66.273,404.193,52.078,145.51,144.662,,2.537
Asia,1984,,2849477520.0,,20.278,81.961,486.155,61.42,175.016,170.612,,2.861
Asia,1985,,2906230245.0,,22.969,111.664,597.819,74.053,215.215,205.702,10.712,2.995
Asia,1986,,2964895798.0,,6.369,38.074,635.893,77.211,228.921,214.474,10.783,3.059
Asia,1987,,3025639326.0,,18.383,116.897,752.79,89.569,271.004,248.804,11.767,3.41
Asia,1988,,3086640461.0,,-5.635,-42.421,710.369,82.851,255.733,230.143,10.361,3.014
Asia,1989,,3147691342.0,,4.396,31.23,741.598,84.816,266.975,235.601,10.097,3.007
Asia,1990,,3209092004.0,,7.552,56.009,797.607,89.477,287.138,248.546,10.114,3.117
Asia,1991,,3268205168.0,,6.801,54.246,851.853,93.834,306.667,260.649,10.257,3.197
Asia,1992,,3324809895.0,,2.662,22.675,874.528,94.691,314.83,263.031,9.966,3.142
Asia,1993,,3380037536.0,,10.814,94.573,969.1,103.217,348.876,286.713,10.513,3.34
Asia,1994,,3433677775.0,,6.754,65.451,1034.552,108.466,372.439,301.296,10.413,3.39
Asia,1995,,3486815483.0,,10.242,105.963,1140.515,117.754,410.585,327.093,10.782,3.591
Asia,1996,,3539847378.0,,5.628,64.185,1204.7,122.517,433.692,340.325,10.85,3.632
Asia,1997,,3592365502.0,,6.38,76.856,1281.556,128.428,461.36,356.744,11.032,3.754
Asia,1998,,3644339290.0,,4.055,51.973,1333.529,131.73,480.071,365.918,11.13,3.9
Asia,1999,,3695618072.0,,1.681,22.415,1355.945,132.086,488.14,366.906,10.8,3.842
Asia,2000,,3746830370.0,,2.848,38.623,1394.567,133.796,501.31,372.199,10.43,3.793
Asia,2001,,3797951672.0,,1.304,10.38,1404.947,133.885,508.49,369.922,10.134,3.696
Asia,2002,,3847357208.0,,2.552,24.016,1428.963,135.49,521.28,371.414,9.75,3.583
Asia,2003,,3895797033.0,,-11.033,-164.584,1264.38,119.039,463.75,324.55,8.081,2.941
Asia,2004,,3944375963.0,,14.737,178.47,1442.849,134.858,531.93,365.799,8.514,3.058
Asia,2005,,3992888145.0,,4.404,51.393,1494.242,139.127,555.52,374.226,8.267,2.942
Asia,2006,,4041768964.0,,2.645,31.314,1525.556,141.114,570.35,377.448,7.861,2.839
Asia,2007,,4090561916.0,,-4.073,-69.923,1455.633,133.749,547.11,355.852,6.956,2.554
Asia,2008,,4139265006.0,,-2.915,-53.622,1402.011,128.322,531.16,338.71,6.485,2.383
Asia,2009,,4188826983.0,,4.617,57.035,1459.046,132.684,555.79,348.319,6.577,2.426
Asia,2010,,4238692440.0,,5.314,65.525,1524.571,138.076,585.26,359.68,6.307,2.379
Asia,2011,,4288347510.0,,-17.021,-266.056,1258.515,113.214,485.5,293.473,4.883,1.868
Asia,2012,,4338441067.0,,-28.636,-365.019,893.496,80.453,349.04,205.949,3.351,1.281
Asia,2013,,4387754932.0,,1.164,3.469,896.964,79.918,350.66,204.424,3.188,1.255
Asia,2014,,4435742151.0,,7.753,64.621,961.585,85.133,377.63,216.781,3.252,1.309
Asia,2015,,4482085971.0,,12.736,116.976,1078.561,95.009,425.84,240.638,3.617,1.442
Asia,2016,,4527175741.0,,11.859,118.815,1197.376,105.255,476.51,264.486,3.853,1.572
Asia,2017,,4571222239.0,,5.581,60.509,1257.886,110.023,502.94,275.175,3.836,1.596
Asia,2018,,4612350382.0,,11.805,141.494,1399.379,121.94,562.43,303.398,4.047,1.713
Asia,2019,,4651096247.0,,16.527,223.203,1622.582,140.879,655.24,348.86,4.569,1.931
Asia,2020,,4686808823.0,,1.552,21.121,1643.703,142.011,665.58,350.708,4.57,1.967
Asia,2021,,4716996761.0,,9.692,154.872,1798.575,154.785,730.12,381.297,4.659,2.046
Asia,2022,,4746327240.0,,5.081,86.743,1885.318,161.624,767.12,397.216,4.714,2.088
Asia,2023,,4776657166.0,,7.495,126.483,2011.802,172.537,824.15,421.174,4.847,2.144
Asia,2024,,4805537304.0,,4.868,97.928,2109.729,,,439.021,,2.17
Asia Pacific (EI),1965,,,,,,0.069,,0.025,,,0.001
Asia Pacific (EI),1966,,,,2236.0,1.553,1.622,,0.584,,,0.028
Asia Pacific (EI),1967,,,,7.705,0.125,1.747,,0.629,,,0.029
Asia Pacific (EI),1968,,,,65.978,1.153,2.9,,1.044,,,0.045
Asia Pacific (EI),1969,,,,73.063,2.119,5.019,,1.807,,,0.068
Asia Pacific (EI),1970,,,,225.947,11.34,16.359,,5.889,,,0.195
Asia Pacific (EI),1971,,,,53.348,8.727,25.086,,9.031,,,0.275
Asia Pacific (EI),1972,,,,17.452,4.378,29.464,,10.607,,,0.302
Asia Pacific (EI),1973,,,,13.515,3.982,33.446,,12.04,,,0.318
Asia Pacific (EI),1974,,,,82.95,27.743,61.189,,22.028,,,0.573
Asia Pacific (EI),1975,,,,26.558,16.251,77.44,,27.878,,,0.691
Asia Pacific (EI),1976,,,,33.624,26.038,103.478,,37.252,,,0.879
Asia Pacific (EI),1977,,,,-8.708,-9.011,94.467,,34.008,,,0.762
Asia Pacific (EI),1978,,,,96.241,90.916,185.383,,66.738,,,1.41
Asia Pacific (EI),1979,,,,23.278,43.154,228.538,,82.274,,,1.674
Asia Pacific (EI),1980,,,,17.65,40.337,268.875,,96.795,,,1.963
Asia Pacific (EI),1981,,,,7.463,20.067,288.942,,104.019,,,2.096
Asia Pacific (EI),1982,,,,16.951,48.979,337.921,,121.651,,,2.421
Asia Pacific (EI),1983,,,,19.612,66.273,404.193,,145.51,,,2.76
Asia Pacific (EI),1984,,,,20.278,81.961,486.155,,175.016,,,3.142
Asia Pacific (EI),1985,,,,19.959,97.031,583.185,,209.947,,12.172,3.578
Asia Pacific (EI),1986,,,,7.726,45.059,628.245,,226.168,,12.449,3.704
Asia Pacific (EI),1987,,,,17.909,112.515,740.759,,266.673,,13.519,4.111
Asia Pacific (EI),1988,,,,-5.907,-43.759,697.0,,250.92,,11.808,3.612
Asia Pacific (EI),1989,,,,5.849,40.768,737.768,,265.596,,11.603,3.633
Asia Pacific (EI),1990,,,,8.111,59.839,797.607,,287.139,,11.626,3.785
Asia Pacific (EI),1991,,,,6.613,52.748,850.355,,306.128,,11.612,3.847
Asia Pacific (EI),1992,,,,2.691,22.883,873.239,,314.366,,11.305,3.777
Asia Pacific (EI),1993,,,,10.836,94.622,967.86,,348.43,,11.936,3.973
Asia Pacific (EI),1994,,,,6.781,65.635,1033.496,,372.059,,11.715,4.025
Asia Pacific (EI),1995,,,,10.252,105.953,1139.449,,410.202,,12.08,4.237
Asia Pacific (EI),1996,,,,5.138,58.55,1197.999,,431.28,,12.075,4.252
Asia Pacific (EI),1997,,,,6.532,78.259,1276.257,,459.453,,12.276,4.395
Asia Pacific (EI),1998,,,,4.122,52.613,1328.87,,478.393,,12.428,4.583
Asia Pacific (EI),1999,,,,1.603,21.303,1350.173,,486.062,,12.034,4.49
Asia Pacific (EI),2000,,,,2.876,38.825,1388.998,,500.039,,11.665,4.441
Asia Pacific (EI),2001,,,,1.313,10.461,1399.458,,506.604,,11.312,4.333
Asia Pacific (EI),2002,,,,2.504,23.253,1422.711,,519.29,,10.903,4.205
Asia Pacific (EI),2003,,,,-11.027,-163.776,1258.936,,462.029,,9.06,3.433
Asia Pacific (EI),2004,,,,14.757,177.949,1436.885,,530.21,,9.522,3.566
Asia Pacific (EI),2005,,,,4.325,50.056,1486.941,,553.142,,9.262,3.418
Asia Pacific (EI),2006,,,,2.671,31.556,1518.497,,567.918,,8.794,3.298
Asia Pacific (EI),2007,,,,-4.077,-69.654,1448.842,,544.765,,7.765,2.963
Asia Pacific (EI),2008,,,,-2.912,-53.326,1395.516,,528.901,,7.242,2.777
Asia Pacific (EI),2009,,,,4.633,56.985,1452.501,,553.403,,7.342,2.825
Asia Pacific (EI),2010,,,,5.338,65.586,1518.087,,582.945,,7.059,2.777
Asia Pacific (EI),2011,,,,-17.122,-266.45,1251.637,,483.132,,5.444,2.179
Asia Pacific (EI),2012,,,,-29.023,-367.839,883.798,,342.914,,3.697,1.49
Asia Pacific (EI),2013,,,,0.345,-3.752,880.046,,344.098,,3.507,1.446
Asia Pacific (EI),2014,,,,7.925,64.913,944.959,,371.369,,3.594,1.515
Asia Pacific (EI),2015,,,,13.027,117.696,1062.655,,419.749,,4.023,1.675
Asia Pacific (EI),2016,,,,11.424,112.473,1175.128,,467.701,,4.261,1.827
Asia Pacific (EI),2017,,,,5.533,58.814,1233.943,,493.577,,4.254,1.851
Asia Pacific (EI),2018,,,,12.159,143.144,1377.087,,553.589,,4.464,1.984
Asia Pacific (EI),2019,,,,16.858,224.187,1601.274,,646.915,,5.054,2.236
Asia Pacific (EI),2020,,,,1.248,15.976,1617.25,,654.986,,5.044,2.27
Asia Pacific (EI),2021,,,,9.031,141.711,1758.962,,714.138,,5.103,2.343
Asia Pacific (EI),2022,,,,3.314,53.833,1812.795,,737.808,,5.077,2.357
Asia Pacific (EI),2023,,,,5.861,92.214,1905.009,,781.054,,5.119,2.378
Asia Pacific (EI),2024,,,,4.242,80.817,1985.826,,814.189,,5.047,2.391
Australia,1965,AUS,11357428.0,185112117248.0,,,0.0,0.0,0.0,0.0,,0.0
Australia,1966,AUS,11592444.0,190257577984.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Australia,1967,AUS,11810475.0,203110694912.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Australia,1968,AUS,12029960.0,215046504448.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Australia,1969,AUS,12272333.0,228127293440.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Australia,1970,AUS,12599361.0,242644631552.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Australia,1971,AUS,12997910.0,253439754240.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Australia,1972,AUS,13304850.0,260535648256.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Australia,1973,AUS,13518640.0,274659475456.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Australia,1974,AUS,13719451.0,281474170880.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Australia,1975,AUS,13893941.0,289102987264.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Australia,1976,AUS,14046705.0,300755714048.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Australia,1977,AUS,14203470.0,303887974400.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Australia,1978,AUS,14367053.0,312728256512.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Australia,1979,AUS,14532994.0,329194274816.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Australia,1980,AUS,14721295.0,335756460032.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Australia,1981,AUS,14949155.0,348726755328.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Australia,1982,AUS,15192443.0,348301459456.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Australia,1983,AUS,15414842.0,348353560576.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Australia,1984,AUS,15620598.0,372379582464.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Australia,1985,AUS,15835693.0,391229276160.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,1986,AUS,16069581.0,399344402432.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,1987,AUS,16322225.0,419094036480.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,1988,AUS,16594053.0,437912797184.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,1989,AUS,16869306.0,457176154112.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,1990,AUS,17126249.0,464136601600.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,1991,AUS,17353139.0,461302104064.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,1992,AUS,17549234.0,478633754624.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,1993,AUS,17722869.0,501524758528.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,1994,AUS,17897388.0,527993241600.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,1995,AUS,18095295.0,549038784512.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,1996,AUS,18305265.0,574765662208.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,1997,AUS,18504864.0,601472761856.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,1998,AUS,18701660.0,634847035392.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,1999,AUS,18909934.0,664520753152.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,2000,AUS,19132426.0,692059308032.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,2001,AUS,19365383.0,713890070528.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,2002,AUS,19595306.0,747065704448.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,2003,AUS,19819398.0,774451036160.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,2004,AUS,20046631.0,809792438272.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,2005,AUS,20294430.0,840092352512.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,2006,AUS,20590515.0,866678669312.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,2007,AUS,20954497.0,911250751488.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,2008,AUS,21370545.0,937889628160.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,2009,AUS,21782958.0,963129966592.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,2010,AUS,22141527.0,993854029824.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,2011,AUS,22479723.0,1024000327680.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,2012,AUS,22852597.0,1062662897664.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,2013,AUS,23236224.0,1086068031488.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,2014,AUS,23595552.0,1113888129024.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,2015,AUS,23947955.0,1139303383040.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,2016,AUS,24329914.0,1169967284224.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,2017,AUS,24730998.0,1197832929280.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,2018,AUS,25119651.0,1231576891392.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,2019,AUS,25482660.0,1255505526784.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,2020,AUS,25743732.0,1232259776512.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,2021,AUS,25956358.0,1296705126400.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,2022,AUS,26200929.0,1344251494400.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,2023,AUS,26451074.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,2024,AUS,26713152.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,1965,AUT,7270356.0,89635520512.0,,,0.0,0.0,0.0,0.0,,0.0
Austria,1966,AUT,7321473.0,94674313216.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Austria,1967,AUT,7376251.0,97560797184.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Austria,1968,AUT,7414577.0,101902467072.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Austria,1969,AUT,7440256.0,108304556032.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Austria,1970,AUT,7466271.0,116016111616.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Austria,1971,AUT,7499589.0,121950339072.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Austria,1972,AUT,7543211.0,129526390784.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Austria,1973,AUT,7585058.0,135852146688.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Austria,1974,AUT,7597917.0,141212925952.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Austria,1975,AUT,7577786.0,140694749184.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Austria,1976,AUT,7564406.0,147134332928.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Austria,1977,AUT,7567278.0,154017546240.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Austria,1978,AUT,7561154.0,153461850112.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Austria,1979,AUT,7548292.0,161829470208.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Austria,1980,AUT,7548355.0,165574164480.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Austria,1981,AUT,7567494.0,165408178176.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Austria,1982,AUT,7573032.0,168565440512.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Austria,1983,AUT,7561119.0,173293649920.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Austria,1984,AUT,7560669.0,173865910272.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Austria,1985,AUT,7564263.0,177760567296.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,1986,AUT,7569357.0,181932965888.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,1987,AUT,7574271.0,184993447936.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,1988,AUT,7585290.0,190845943808.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,1989,AUT,7620361.0,198919356416.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,1990,AUT,7679582.0,207979118592.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,1991,AUT,7757088.0,215992680448.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,1992,AUT,7842667.0,221400875008.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,1993,AUT,7907434.0,223462932480.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,1994,AUT,7938100.0,229749325824.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,1995,AUT,7950275.0,236824461312.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,1996,AUT,7960868.0,243480739840.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,1997,AUT,7969749.0,249847316480.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,1998,AUT,7978413.0,259776348160.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,1999,AUT,7993849.0,270186168320.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,2000,AUT,8012872.0,280410161152.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,2001,AUT,8042189.0,285335715840.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,2002,AUT,8081595.0,291231432704.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,2003,AUT,8122551.0,294489292800.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,2004,AUT,8173453.0,303692480512.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,2005,AUT,8229148.0,311441129472.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,2006,AUT,8269852.0,323236888576.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,2007,AUT,8296906.0,336303980544.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,2008,AUT,8323196.0,342892511232.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,2009,AUT,8345019.0,331119034368.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,2010,AUT,8365050.0,338832261120.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,2011,AUT,8393226.0,349713465344.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,2012,AUT,8431540.0,352093110272.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,2013,AUT,8481365.0,352182894592.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,2014,AUT,8547760.0,354511814656.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,2015,AUT,8643981.0,358108266496.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,2016,AUT,8737874.0,365232717824.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,2017,AUT,8798734.0,373481668608.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,2018,AUT,8841608.0,382540021760.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,2019,AUT,8880830.0,388344676352.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,2020,AUT,8921362.0,363281088512.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,2021,AUT,8967006.0,379835219968.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,2022,AUT,9064633.0,398815395840.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,2023,AUT,9130386.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,2024,AUT,9120765.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azerbaijan,1985,AZE,6799771.0,57181876224.0,,,0.0,0.0,0.0,0.0,0.0,0.0
Azerbaijan,1986,AZE,6891297.0,58704584704.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azerbaijan,1987,AZE,6977603.0,61831430144.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azerbaijan,1988,AZE,7081352.0,65070243840.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azerbaijan,1989,AZE,7167525.0,59803709440.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azerbaijan,1990,AZE,7231035.0,53235601408.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azerbaijan,1991,AZE,7314263.0,53426622464.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azerbaijan,1992,AZE,7405734.0,41795293184.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azerbaijan,1993,AZE,7504063.0,32486438912.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azerbaijan,1994,AZE,7608844.0,26372096000.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azerbaijan,1995,AZE,7719236.0,23188275200.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azerbaijan,1996,AZE,7830936.0,24026380288.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azerbaijan,1997,AZE,7936177.0,26436933632.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azerbaijan,1998,AZE,8025764.0,28328460288.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azerbaijan,1999,AZE,8100413.0,31898574848.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azerbaijan,2000,AZE,8174736.0,34255706112.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azerbaijan,2001,AZE,8251722.0,36862177280.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azerbaijan,2002,AZE,8326090.0,40295215104.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azerbaijan,2003,AZE,8400486.0,44994637824.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azerbaijan,2004,AZE,8489831.0,50107478016.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azerbaijan,2005,AZE,8597205.0,64019173376.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azerbaijan,2006,AZE,8711329.0,87026409472.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azerbaijan,2007,AZE,8828270.0,109944250368.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azerbaijan,2008,AZE,8942598.0,123129995264.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azerbaijan,2009,AZE,9046297.0,136020230144.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azerbaijan,2010,AZE,9146807.0,144296574976.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azerbaijan,2011,AZE,9256100.0,145980473344.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azerbaijan,2012,AZE,9376131.0,149196423168.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azerbaijan,2013,AZE,9504374.0,157913972736.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azerbaijan,2014,AZE,9631088.0,162332393472.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
